"ID","Sexe","condition","birthdate","parent","prop.lg","prop.lg.mat","prop.lg.pat","prop.ad.nid","epm1.ordre","epm1.n.essais","epm1.essai2","epm1.feces","epm1.poids","epm1.date","of1.ordre","of1.feces","of1.date","dlb1.ordre","dlb1.feces","epm2.ordre","epm2.feces","epm2.date","pm2.poids","of2.ordre","of2.feces","dlb2.ordre","dlb2.feces","X","session","pup","back_out","noze_out","tail1_out","tail2_out","dist_cm_back","lat_nose","lat_eye","lat_back","lat_tail1","lat_tail2","nb_out_nose","nb_out_eyeR","nb_out_eyeL","nb_out_back","duree_central","entrees_central","dist_cm_back_central","duree_cote_porte","dist_cm_back_cote_porte","duree_cote_opp_porte","dist_cm_back_cote_opp_porte","nb_rear","video"
"P81_5","m","P","29/04/22","P81",0.151041667,0.052083333,0.057291667,0.885416667,"3",1,"na",5,9.55,"05/06/22",4,4,"06/06/22",2,0,"5","0","28/06/22","10.24",1,"3",5,2,353,"2",5,49.36,85.92,26,22.08,186.934806694456,39.08,39.2,41.72,46.08,47.68,20,9,11,11,0.24,1,8.80599854079,52.36,101.733037159829,9.48,44.7963964502032,9,"DLB_2_P81_5"
"P9_1","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"1",1,"na",1,9.56,"30/06/22",2,5,"01/07/22",6,0,"2","0","25/07/22","11.73",5,"1",3,0,174,"1",1,100.52,112.2,94,94.88,549.842025674325,19.2,19.32,19.84,20.72,21.04,14,8,7,9,2.48,5,57.9207256449027,57.08,215.890287596352,32.4,140.828433338413,15,"DLB_1_P9_1"
"P9_1","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"1",1,"na",1,9.56,"30/06/22",2,5,"01/07/22",6,0,"2","0","25/07/22","11.73",5,"1",3,0,343,"2",1,53.36,100.4,45.68,47.76,299.842031519947,4.2,4.24,5.28,6.24,6.28,20,12,16,13,2.88,2,42.7552535412614,59.44,149.782275928225,5.92,53.1581550991703,7,"DLB_2_P9_1"
"P9_2","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"4",1,"na",3,10.13,"30/06/22",5,3,"01/07/22",4,0,"3","0","25/07/22","11.72",4,"3",5,1,67,"2",2,83.84,96.96,79.2,79.48,514.129863161949,21.36,21.48,22.08,22.64,22.68,14,10,10,6,9.52,9,91.3539328717005,37.72,175.527735171294,32.16,120.123143400043,6,"DLB_2_P9_2"
"P9_2","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"4",1,"na",3,10.13,"30/06/22",5,3,"01/07/22",4,0,"3","0","25/07/22","11.72",4,"3",5,1,183,"1",2,76.96,88.08,74.56,73.4,413.959885396097,16.56,16.96,17.32,20,20.72,11,8,7,5,2.08,3,34.0572412880046,46,150.741612167187,26.72,124.764857043744,4,"DLB_1_P9_2"
"P9_3","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"5",1,"na",0,9.01,"30/06/22",3,3,"01/07/22",5,0,"5","4","25/07/22","9.53",2,"6",2,2,344,"2",3,166.64,174,165.24,162.64,805.612597711433,22.52,22.92,23.2,23.8,23.88,15,8,9,8,4.88,12,108.222736558669,49.92,243.980107049843,93.08,218.618215805897,4,"DLB_2_P9_3"
"P9_3","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"5",1,"na",0,9.01,"30/06/22",3,3,"01/07/22",5,0,"5","4","25/07/22","9.53",2,"6",2,2,15,"1",3,187.52,189.24,181.04,180.4,877.98970098738,0.56,0.72,1.16,3.16,3.2,15,10,8,8,4.6,6,87.1878881432723,76.84,299.935471236792,80.28,241.226763567112,10,"DLB_1_P9_3"
"P9_4","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"2",1,"na",3,9.15,"30/06/22",6,6,"01/07/22",3,4,"4","2","25/07/22","9.96",3,"5",1,2,50,"1",4,35.16,62.44,26.52,24,195.237067381228,0.84,0.88,1.36,6.28,8.68,12,8,8,9,0.64,1,3.25717690796757,42.52,104.062892422116,3.24,42.6639190552943,5,"DLB_1_P9_4"
"P9_4","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"2",1,"na",3,9.15,"30/06/22",6,6,"01/07/22",3,4,"4","2","25/07/22","9.96",3,"5",1,2,336,"2",4,27.32,47.8,17.12,17.24,145.485767743469,2.64,3,6.08,14.24,14.28,10,3,3,2,3.44,4,28.8247006990231,12.36,36.5805277763266,8.44,43.5629888390101,0,"DLB_2_P9_4"
"P9_5","m","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"3",1,"na",3,9.48,"30/06/22",4,9,"01/07/22",1,2,"6","0","25/07/22","12.84",6,"//",6,0,345,"2",5,35.08,57.08,19.92,19.96,89.7783201822739,23.56,23.92,25.56,156.36,156.4,7,3,4,4,0,0,0,23.56,57.539150279131,8.96,8.56412614818825,1,"DLB_2_P9_5"
"P9_5","m","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"3",1,"na",3,9.48,"30/06/22",4,9,"01/07/22",1,2,"6","0","25/07/22","12.84",6,"//",6,0,187,"1",5,30.44,48.16,22.8,18.28,164.078443739177,18.92,19,19.32,21.12,22.56,9,7,6,4,0.8,3,0.0799207292179246,28.72,83.5244209242387,3.2,14.1817110704043,1,"DLB_1_P9_5"
"P9_6","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"6",1,"na",0,9.82,"30/06/22",1,5,"01/07/22",2,2,"1","0","25/07/22","12.34",1,"5",4,1,175,"1",6,26.72,40.6,20.64,21.2,131.298833485826,12.68,0.04,0.04,0.04,0.16,8,5,5,2,1.24,2,21.4236000878241,20.48,69.8836725291209,5.8,19.9037567237189,3,"DLB_1_P9_6"
"P9_6","f","P","26/05/22","P9",0.098958333,0.057291667,0.026041667,0.947916667,"6",1,"na",0,9.82,"30/06/22",1,5,"01/07/22",2,2,"1","0","25/07/22","12.34",1,"5",4,1,340,"2",6,29.12,55.84,25.52,26.08,210.755096297278,5.72,5.84,6.2,8.88,8.92,11,7,6,3,2.08,1,24.3055364828618,19.72,102.371055787246,6.64,43.3682493223906,0,"DLB_2_P9_6"
